Segment,Retailer,Manufacturer,Brand,APN,Year,Month,Sales_max,Sales_min,Sales_mean,Sales_std,Sales_median,Unit_sales_max,Unit_sales_min,Unit_sales_mean,Unit_sales_std,Unit_sales_median
Bitesize,Coles,All Other Manufacturer,Junior Mints,71720539446,2018,9,2458.82,2287.96,2390.83,70.88475506059108,2414.0,821.0,774.0,802.2,18.700267377767624,805.0
Bitesize,Coles,All Other Manufacturer,Junior Mints,71720539446,2018,10,2321.85,2050.78,2226.3700000000003,120.49828906115901,2266.425,781.0,685.0,748.0,43.95452195167182,763.0
Bitesize,Coles,All Other Manufacturer,Junior Mints,71720539446,2018,11,2188.47,2014.1,2080.285,79.14869908385528,2059.285,731.0,672.0,694.5,26.81417535558384,687.5
Bitesize,Coles,All Other Manufacturer,Junior Mints,71720539446,2018,12,3905.225,1393.87,2587.2830000000004,1076.7131260089664,2098.19,1568.0,466.0,964.6,494.3367273428103,700.0
Bitesize,Coles,All Other Manufacturer,Junior Mints,71720539446,2019,1,1780.29,1501.35,1697.5874999999999,131.40092500308617,1754.355,605.0,501.0,569.75,46.671725916233264,586.5
Bitesize,Coles,All Other Manufacturer,Junior Mints,71720539446,2019,2,2876.38,1847.6,2305.8425,522.6307085233959,2249.6949999999997,1130.0,621.0,856.75,260.22218070974145,838.0
Bitesize,Coles,All Other Manufacturer,Junior Mints,71720539446,2019,3,1737.15,1634.4,1683.9100000000003,36.885392094974414,1686.99,580.0,545.0,562.2,12.63724653553931,563.0
Bitesize,Coles,All Other Manufacturer,Junior Mints,71720539446,2019,4,1850.09,1464.55,1698.6074999999998,173.40432604657428,1739.895,618.0,490.0,568.5,58.54627799157402,583.0
Bitesize,Coles,All Other Manufacturer,Junior Mints,71720539446,2019,5,2667.973,1701.77,2196.9082500000004,474.69470612059365,2208.945,1045.0,570.0,812.25,245.86768121627267,817.0
Bitesize,Coles,All Other Manufacturer,Junior Mints,71720539446,2019,6,1837.77,1687.05,1785.882,63.712296850765014,1812.96,622.0,566.0,602.8,21.626372788796555,607.0
Bitesize,Coles,All Other Manufacturer,Junior Mints,71720539446,2019,7,2326.86,1922.9,2038.5550000000003,193.04261714277845,1952.23,916.0,644.0,722.5,130.03717417210615,665.0
Bitesize,Coles,All Other Manufacturer,Junior Mints,71720539446,2019,8,3633.7,2258.06,2889.625,573.2405745990653,2833.37,1374.0,757.0,1054.5,253.35679715900002,1043.5
Bitesize,Coles,All Other Manufacturer,Junior Mints,71720539446,2019,9,4850.73,2756.65,3659.1624,925.9879712495188,3200.9,1909.0,922.0,1336.6,457.531201121847,1072.0
Bitesize,Coles,All Other Manufacturer,Junior Mints,71720539446,2019,10,2879.4,2536.31,2723.7349999999997,174.93365685310528,2739.615,960.0,849.0,909.5,56.87706040223948,914.5
Bitesize,Coles,All Other Manufacturer,Junior Mints,71720539446,2019,11,4513.223,2727.71,3584.51325,985.7311576568854,3548.56,1774.0,910.0,1328.25,481.2500216450212,1314.5
Bitesize,Coles,All Other Manufacturer,Junior Mints,71720539446,2019,12,6472.503,2769.33,3679.7225999999996,1567.3323227027508,3020.1,2549.0,995.0,1341.2,676.2412291482974,1055.0
Bitesize,Coles,All Other Manufacturer,Junior Mints,71720539446,2020,1,2845.99,2135.5,2501.06,369.4567378372376,2511.375,951.0,722.0,837.0,120.7007318398139,837.5
Bitesize,Coles,All Other Manufacturer,Junior Mints,71720539446,2020,2,4207.67,2379.49,3318.1299999999997,960.1895836066266,3342.68,1654.0,774.0,1225.0,468.5196545147991,1236.0
Bitesize,Coles,All Other Manufacturer,Junior Mints,71720539446,2020,3,2544.33,2049.71,2343.4825,211.17274624897345,2389.945,749.0,607.0,694.75,61.71102008555684,711.5
Bitesize,Coles,All Other Manufacturer,Leda,9322802008161,2017,4,6474.39,1838.86,3586.5860000000002,2069.7492780600264,2492.62,1234.0,258.0,610.8,444.50781770403097,346.0
Bitesize,Coles,All Other Manufacturer,Leda,9322802008161,2017,5,4232.79,1975.43,3076.825,1121.5437970196851,3049.54,772.0,275.0,515.5,256.3233634818853,507.5
Bitesize,Coles,All Other Manufacturer,Leda,9322802008161,2017,6,4364.95,1926.12,2551.39,1209.2212952419695,1957.245,829.0,266.0,409.25,279.8480242322012,271.0
Bitesize,Coles,All Other Manufacturer,Leda,9322802008161,2017,7,5853.48,2253.96,3783.5879999999997,1333.990622800625,3715.94,1630.0,350.0,879.4,480.8074458658061,760.0
Bitesize,Coles,All Other Manufacturer,Leda,9322802008161,2017,8,2392.46,2033.92,2223.5225,158.72009794498828,2233.855,339.0,291.0,320.75,22.096379793984358,326.5
Bitesize,Coles,All Other Manufacturer,Leda,9322802008161,2017,9,4595.71,2023.65,3267.8525,1284.085692217748,3226.0249999999996,879.0,282.0,566.5,307.36135085595913,552.5
Bitesize,Coles,All Other Manufacturer,Leda,9322802008161,2017,10,2216.83,1792.0,1976.748,181.0894366604524,1890.56,307.0,247.0,275.0,24.869660230891775,268.0
Bitesize,Coles,All Other Manufacturer,Leda,9322802008161,2017,11,5173.73,1970.09,3633.8799999999997,1749.0840250066128,3695.8500000000004,945.0,273.0,616.75,373.65436346085045,624.5
Bitesize,Coles,All Other Manufacturer,Leda,9322802008161,2017,12,10040.81,2205.05,5314.737999999999,3068.5694662285223,4566.19,1391.0,305.0,736.0,425.1093976848783,630.0
Bitesize,Coles,All Other Manufacturer,Leda,9322802008161,2018,1,1861.28,1678.34,1755.1924999999999,90.94141901062835,1740.575,258.0,232.0,243.0,12.675435561221029,241.0
Bitesize,Coles,All Other Manufacturer,Leda,9322802008161,2018,2,2344.88,1933.25,2114.7975,176.09135685300797,2090.53,345.0,266.0,297.5,34.10278580995986,289.5
Bitesize,Coles,All Other Manufacturer,Leda,9322802008161,2018,3,4509.55,1820.02,2613.74,1269.0919673267708,2062.6949999999997,816.0,251.0,410.75,270.7340330779761,288.0
Bitesize,Coles,All Other Manufacturer,Leda,9322802008161,2018,4,4933.92,526.12,2167.706,1697.5261806611406,1672.35,966.0,135.0,494.0,299.2072860075436,457.0
Bitesize,Coles,All Other Manufacturer,Leda,9322802008161,2018,5,304.04,121.19,188.1325,83.02913680349407,163.64999999999998,80.0,26.0,48.0,23.021728866442675,43.0
Bitesize,Coles,All Other Manufacturer,Leda,9322802008161,2018,6,67.17,12.04,41.35,26.68095325633375,43.095,16.0,5.0,11.0,5.354126134736337,11.5
Bitesize,Coles,All Other Manufacturer,Leda,9322802008161,2018,7,15.35,4.28,8.993333333333332,5.715035724589421,7.35,5.0,1.0,2.6666666666666665,2.0816659994661326,2.0
Bitesize,Coles,All Other Manufacturer,Leda,9322802008161,2018,8,14.7,10.35,12.524999999999999,3.075914498161481,12.524999999999999,2.0,2.0,2.0,0.0,2.0
Bitesize,Coles,All Other Manufacturer,Leda,9322802008161,2018,9,14.7,7.35,12.25,4.243524478543749,14.7,2.0,1.0,1.6666666666666667,0.5773502691896257,2.0
Bitesize,Coles,All Other Manufacturer,Leda,9322802008161,2018,10,7.35,7.35,7.35,,7.35,1.0,1.0,1.0,,1.0
Bitesize,Coles,All Other Manufacturer,Leda,9322802008161,2018,11,8.34,8.34,8.34,,8.34,2.0,2.0,2.0,,2.0
Bitesize,Coles,All Other Manufacturer,Naturally Good,9311799000616,2017,4,1641.15,1186.74,1420.54,165.83698275716432,1444.08,499.0,352.0,424.8,52.86019296219037,429.0
Bitesize,Coles,All Other Manufacturer,Naturally Good,9311799000616,2017,5,1326.33,726.7,1042.81,258.4956483192705,1059.105,391.0,215.0,308.75,76.07178627235373,314.5
Bitesize,Coles,All Other Manufacturer,Naturally Good,9311799000616,2017,6,683.23,297.73,470.7875,178.8840921518736,451.095,203.0,88.0,139.5,53.21967054889887,133.5
Bitesize,Coles,All Other Manufacturer,Naturally Good,9311799000616,2017,7,461.47,57.82,253.098,163.0065074467888,253.42,214.0,36.0,125.0,82.58329128825031,88.0
Bitesize,Coles,All Other Manufacturer,Naturally Good,9311799000616,2017,8,39.79,13.75,28.834999999999997,10.895067691391365,30.9,24.0,6.0,15.0,8.04155872120988,15.0
Bitesize,Coles,All Other Manufacturer,Naturally Good,9311799000616,2017,9,5.8,1.0,3.37,1.9605101376937586,3.34,4.0,1.0,2.0,1.4142135623730951,1.5
Bitesize,Coles,All Other Manufacturer,Naturally Good,9311799000616,2017,10,4.5,3.23,3.81,0.6421059102671459,3.7,3.0,1.0,2.0,1.0,2.0
Bitesize,Coles,All Other Manufacturer,Naturally Good,9311799000616,2017,11,10.2,1.66,5.12,4.494574507114105,3.5,3.0,1.0,1.6666666666666667,1.1547005383792517,1.0
Bitesize,Coles,All Other Manufacturer,Naturally Good,9311799000616,2017,12,5.25,1.83,3.54,2.4183051916579923,3.54,3.0,1.0,2.0,1.4142135623730951,2.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220589,2018,9,8760.22,132.28,5248.9839999999995,3697.0948985832106,6590.75,2708.0,41.0,1620.8,1141.4090852976422,2034.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220589,2018,10,14675.015,8195.02,10010.547999999999,3116.430377048822,8586.0785,6393.0,2529.0,3555.0,1893.0490396887947,2649.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220589,2018,11,18375.37,8625.307,12868.810000000001,4842.034541976405,12237.281500000001,7091.0,2663.0,4687.5,2303.062526289723,4498.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220589,2018,12,17657.43,7331.375,10463.13,4457.241910437721,7745.865,8897.0,2269.0,4380.6,2976.856949871794,2396.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220589,2019,1,25919.358,6328.807,11634.051,9531.331015706079,7144.0195,16009.0,1963.0,5605.0,6937.091225194222,2224.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220589,2019,2,19896.75,6910.73,10357.735,6362.2040009758675,7311.73,9953.0,2135.0,4155.75,3865.3561608214063,2267.5
Bitesize,Coles,All Other Manufacturer,Patons,9315536220589,2019,3,21991.732,6764.71,10441.1644,6473.820364654035,7778.555,11019.0,2091.0,4086.6,3878.4577218270665,2431.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220589,2019,4,14786.63,4762.888,8146.574499999999,4505.955589566731,6518.389999999999,7411.0,1471.0,3233.75,2797.677295543573,2026.5
Bitesize,Coles,All Other Manufacturer,Patons,9315536220589,2019,5,22536.353,5382.11,9772.67025,8510.808264515044,5586.109,13927.0,1661.0,4763.0,6109.602278381139,1732.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220589,2019,6,17524.35,5736.7,8297.4404,5161.219636273077,6091.37,8758.0,1772.0,3241.6,3084.436626030757,1905.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220589,2019,7,5976.768,2671.83,4785.32575,1565.6327661467267,5246.3525,1842.0,823.0,1475.25,483.09721243934604,1618.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220589,2019,8,2097.88,680.7,1315.5449999999998,605.7392167976799,1241.8000000000002,646.0,209.0,404.5,187.0124773020952,381.5
Bitesize,Coles,All Other Manufacturer,Patons,9315536220589,2019,9,868.99,131.78,426.65,285.23672896385557,399.75,438.0,72.0,190.8,146.78112957734044,154.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220589,2019,10,57.19,3.59,22.76,29.881276746484577,7.5,39.0,3.0,16.333333333333332,19.73153144926499,7.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220589,2019,11,3.25,3.25,3.25,0.0,3.25,1.0,1.0,1.0,0.0,1.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220589,2020,3,3.25,3.25,3.25,,3.25,1.0,1.0,1.0,,1.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220596,2018,9,3799.68,1310.24,2899.17,1096.24182572399,3243.38,1177.0,405.0,896.0,339.18235016973784,1001.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220596,2018,10,6328.629,3075.66,4020.98475,1547.5772635112332,3339.825,2756.0,949.0,1441.5,877.8293304129985,1030.5
Bitesize,Coles,All Other Manufacturer,Patons,9315536220596,2018,11,6913.935,3228.835,5007.331,1870.7829080291497,4943.277,2662.0,997.0,1823.75,895.5141446863547,1818.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220596,2018,12,8532.615,2636.728,4375.9475999999995,2534.9398025403484,2913.037,4285.0,922.0,1921.6,1494.042435809639,935.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220596,2019,1,11961.616,1996.69,4591.829,4915.446535927737,2204.505,7379.0,621.0,2343.25,3357.5519231527405,686.5
Bitesize,Coles,All Other Manufacturer,Patons,9315536220596,2019,2,7308.537,1918.47,3358.26675,2635.590031045974,2103.03,3651.0,591.0,1386.0,1510.3920020974688,651.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220596,2019,3,13507.535,934.15,5001.423000000001,5299.842453299438,1902.19,9120.0,537.0,3262.4,3703.363106690998,1368.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220596,2019,4,405.03,80.23,220.1625,143.53073152348477,197.695,239.0,39.0,123.5,87.82368700982668,108.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220596,2019,5,61.23,26.21,43.0025,16.150557007938353,42.285,27.0,11.0,22.25,7.544313531837517,25.5
Bitesize,Coles,All Other Manufacturer,Patons,9315536220596,2019,6,41.11,5.88,20.651999999999997,13.731360821127671,14.56,19.0,3.0,9.4,6.8044103344816,6.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220596,2019,7,10.44,3.25,6.845,5.084097756731277,6.845,4.0,1.0,2.5,2.1213203435596424,2.5
Bitesize,Coles,All Other Manufacturer,Patons,9315536220596,2019,8,5.69,1.63,3.455,1.6743058263053379,3.25,2.0,1.0,1.25,0.5,1.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220596,2019,9,7.47,3.25,4.989999999999999,2.2051757299589525,4.25,3.0,1.0,2.0,1.0,2.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220602,2018,9,2302.56,35.43,1444.396,988.0790965960165,2002.74,713.0,11.0,446.6,305.3118078293075,619.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220602,2018,10,3783.845,1871.66,2399.92125,925.6025937767513,1972.0900000000001,1649.0,577.0,860.5,526.1764596280099,608.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220602,2018,11,4087.26,1922.83,2938.31125,1068.254704259671,2871.5775,1578.0,596.0,1071.75,514.0611993397932,1056.5
Bitesize,Coles,All Other Manufacturer,Patons,9315536220602,2018,12,6337.91,1727.367,3070.8743999999997,1929.3257426454195,2085.67,3185.0,541.0,1342.0,1123.8216050601625,694.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220602,2019,1,6244.06,1133.168,2497.554,2499.338808156003,1306.4940000000001,3850.0,349.0,1253.25,1731.4318496550766,407.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220602,2019,2,4297.45,1218.87,3231.3799999999997,1381.0337444585969,3704.6,2607.0,376.0,1807.0,981.1629154562797,2122.5
Bitesize,Coles,All Other Manufacturer,Patons,9315536220602,2019,3,4591.27,2194.85,3476.0620000000004,1193.224313853016,3927.58,3057.0,1342.0,2334.0,813.2720946891022,2728.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220602,2019,4,1834.81,392.91,1006.8299999999999,673.3416204275509,899.8,1212.0,236.0,653.0,471.92866692612205,582.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220602,2019,5,246.02,149.84,186.59,43.71397716977946,175.25,137.0,91.0,103.5,22.368132093076824,93.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220602,2019,6,86.94,27.56,64.194,23.026093459377773,63.41,44.0,13.0,32.0,12.767145334803706,33.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220602,2019,7,47.38,7.28,25.2725,17.53538779154884,23.215,25.0,5.0,12.75,8.578072821638514,10.5
Bitesize,Coles,All Other Manufacturer,Patons,9315536220602,2019,8,32.52,13.0,24.825000000000003,8.494631638079822,26.89,23.0,4.0,13.75,8.139410298049853,14.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220602,2019,9,35.75,1.63,11.782,13.829566876804204,8.53,11.0,1.0,5.0,4.69041575982343,3.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220602,2019,10,3.9,2.9,3.325,0.4173328008516305,3.25,8.0,1.0,3.0,3.366501646120693,1.5
Bitesize,Coles,All Other Manufacturer,Patons,9315536220602,2019,11,0.81,0.81,0.81,,0.81,1.0,1.0,1.0,,1.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220602,2019,12,6.5,6.5,6.5,,6.5,2.0,2.0,2.0,,2.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220602,2020,2,3.25,3.25,3.25,0.0,3.25,1.0,1.0,1.0,0.0,1.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220602,2020,3,3.25,3.25,3.25,,3.25,1.0,1.0,1.0,,1.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220619,2018,9,5731.12,74.18,3389.218,2403.3579414477567,4460.88,1775.0,28.0,1050.4,740.1346499117576,1378.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220619,2018,10,11077.905,4612.01,6417.86375,3115.4028532154425,4990.77,4829.0,1422.0,2333.0,1665.5319470567554,1540.5
Bitesize,Coles,All Other Manufacturer,Patons,9315536220619,2018,11,11787.37,4510.19,7942.5535,3779.9378089587226,7736.326999999999,4543.0,1394.0,2925.0,1706.7194653291247,2881.5
Bitesize,Coles,All Other Manufacturer,Patons,9315536220619,2018,12,13580.17,3505.795,6607.796400000001,4413.9246770575155,3880.217,6835.0,1090.0,2894.2,2576.411205533775,1197.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220619,2019,1,15116.78,2818.21,5906.829000000001,6139.98171110121,2846.163,9348.0,873.0,2997.0,4234.003857658454,883.5
Bitesize,Coles,All Other Manufacturer,Patons,9315536220619,2019,2,13145.23,2542.46,5417.084999999999,5156.600572951784,2990.325,6565.0,790.0,2302.25,2842.600965665072,927.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220619,2019,3,14847.16,2392.27,5721.255999999999,5137.953538222198,3857.28,7430.0,745.0,2346.0,2848.5339211601467,1201.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220619,2019,4,9547.79,2407.07,4360.0625,3464.883594941058,2742.6949999999997,4775.0,746.0,1808.25,1979.0602778423229,856.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220619,2019,5,16095.969,2034.675,5741.75575,6905.438649548502,2418.1895,9939.0,629.0,3017.25,4614.888830369228,750.5
Bitesize,Coles,All Other Manufacturer,Patons,9315536220619,2019,6,10268.7,1891.68,3842.1279999999997,3598.882111999503,2388.93,5125.0,605.0,1583.2,1980.8019083189515,744.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220619,2019,7,2473.6,1921.46,2275.5425,242.75413794962728,2353.5550000000003,767.0,601.0,707.25,72.92176172675295,730.5
Bitesize,Coles,All Other Manufacturer,Patons,9315536220619,2019,8,1852.95,1111.13,1502.2525,317.2039088005275,1522.4650000000001,582.0,349.0,467.25,99.11062842433533,469.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220619,2019,9,1528.3,611.98,933.26,360.5746325658531,770.37,692.0,246.0,392.8,174.11691474408798,335.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220619,2019,10,119.11,24.37,55.6925,44.55155842766147,39.645,70.0,12.0,34.25,27.59679933132343,27.5
Bitesize,Coles,All Other Manufacturer,Patons,9315536220619,2019,11,27.82,3.5,20.29,11.309671377483372,24.92,12.0,2.0,9.25,4.856267428111155,11.5
Bitesize,Coles,All Other Manufacturer,Patons,9315536220619,2019,12,8.63,5.99,7.583333333333333,1.4023313921228941,8.13,5.0,2.0,3.3333333333333335,1.5275252316519468,3.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220619,2020,1,3.25,1.0,2.125,1.590990257669732,2.125,1.0,1.0,1.0,0.0,1.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220619,2020,3,2.6,1.95,2.275,0.45961940777125604,2.275,1.0,1.0,1.0,0.0,1.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220961,2019,8,1239.5,55.0,647.25,837.5679823154655,647.25,249.0,11.0,130.0,168.2914139223983,130.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220961,2019,9,15631.92,2217.0,7501.356,6822.927224976828,2875.75,6262.0,444.0,2698.0,3006.0654517159137,577.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220961,2019,10,9363.55,3062.75,6168.3425,3511.3866975633714,6123.535,3116.0,628.0,1855.75,1398.1455277140026,1839.5
Bitesize,Coles,All Other Manufacturer,Patons,9315536220961,2019,11,11436.33,2987.25,7258.4925,4764.259859735997,7305.195,3815.0,598.0,2212.5,1829.8459862330856,2218.5
Bitesize,Coles,All Other Manufacturer,Patons,9315536220961,2019,12,36474.777,2186.49,15756.1024,17112.393887899096,4384.5,14650.0,443.0,5929.0,7227.343357001935,888.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220961,2020,1,8242.93,2247.57,5237.785,3167.165914751967,5230.32,2853.0,470.0,1661.5,1322.6686407915374,1661.5
Bitesize,Coles,All Other Manufacturer,Patons,9315536220961,2020,2,12391.925,1641.605,4625.6725,5186.366819930403,2234.58,4991.0,396.0,1704.25,2198.963600577933,715.0
Bitesize,Coles,All Other Manufacturer,Patons,9315536220961,2020,3,6813.43,1655.25,3844.8325,2565.9847484396705,3455.325,2279.0,336.0,1177.5,983.283106061864,1047.5
Bitesize,Coles,All Other Manufacturer,Reese's,34000446001,2017,4,2454.13,2063.17,2264.404,148.95354705410674,2239.19,510.0,456.0,486.6,23.21206582792665,487.0
Bitesize,Coles,All Other Manufacturer,Reese's,34000446001,2017,5,2497.5,2263.03,2328.045,113.41439135606497,2275.825,516.0,467.0,480.75,23.59908190304586,470.0
Bitesize,Coles,All Other Manufacturer,Reese's,34000446001,2017,6,2581.49,2107.76,2380.065,201.34325524668856,2415.505,532.0,437.0,491.5,40.36913012026228,498.5
